item_id,user_id,country,item_category,brand,price_eur,date_posted,date_sold,shipping_type,likes_count,user_rating
10286,u1279,Spain,Jeans,Gucci,32.94,2024-05-07,,Pickup,7,4.2
10287,u8697,Poland,Sneakers,Balenciaga,39.79,2024-04-13,2024-04-20,Drop-off,4,4.0
10288,u4629,Netherlands,Tops,Zara,28.75,2024-04-18,,Drop-off,3,3.2
10289,u8454,Lithuania,Tops,H&M,47.55,2024-09-07,,Standard,4,4.6
10290,u5603,Lithuania,Tops,Balenciaga,13.02,2024-12-09,2024-12-31,Pickup,4,4.5
10291,u9320,France,Jeans,Levi’s,34.07,2024-04-21,2024-04-24,Drop-off,5,4.9
10292,u8954,Poland,Sneakers,Levi’s,40.19,2025-03-16,2025-04-05,Drop-off,5,4.9
10293,u1298,Spain,Dresses,Zara,32.94,2025-03-14,2025-04-09,Pickup,4,4.1
10294,u5837,France,Jeans,H&M,53.85,2025-01-10,2025-01-17,Standard,14,4.7
10295,u8382,Spain,Jeans,H&M,3.0,2024-02-23,2024-02-24,Pickup,6,4.9
10296,u1946,Poland,Jeans,Adidas,19.36,2024-08-31,2024-09-23,Standard,7,5.0
10297,u9864,France,Dresses,Levi’s,26.96,2025-03-02,2025-03-06,Standard,2,4.5
10298,u1919,Lithuania,Dresses,Nike,59.83,2025-06-27,,Pickup,7,4.6
10299,u9111,France,Dresses,Gucci,29.31,2024-04-17,,Pickup,5,4.2
10300,u7533,Poland,Dresses,Gucci,3.0,2024-12-22,2025-01-01,Standard,5,4.1
10301,u2184,Lithuania,Bags,Levi’s,59.87,2024-06-20,2024-06-23,Drop-off,4,4.2
10302,u5675,Lithuania,Jeans,H&M,47.12,2024-01-22,2024-01-28,Pickup,8,4.3
10303,u5524,Poland,Jackets,Balenciaga,19.67,2025-03-18,2025-03-25,Pickup,2,4.9
10304,u3395,Spain,Sneakers,Gucci,45.45,2024-12-14,2024-12-22,Drop-off,2,4.4
10305,u1556,Spain,Sneakers,Zara,38.2,2024-11-22,2024-11-28,Pickup,3,4.5
10306,u2231,Poland,Tops,Zara,39.68,2025-02-23,2025-03-06,Pickup,5,4.8
10307,u2342,France,Dresses,Adidas,47.21,2024-05-16,2024-06-05,Standard,2,4.2
10308,u6911,Poland,Jackets,Levi’s,11.08,2025-01-04,2025-01-16,Drop-off,10,4.7
10309,u7869,Poland,Sneakers,Nike,20.93,2024-10-15,,Drop-off,5,4.8
10310,u2366,Netherlands,Bags,Gucci,35.98,2025-03-19,,Drop-off,9,4.2
10311,u1490,Germany,Tops,Levi’s,68.55,2025-04-10,2025-04-25,Drop-off,8,4.0
10312,u7772,Netherlands,Tops,H&M,3.0,2025-05-12,2025-05-23,Standard,3,4.5
10313,u6622,Spain,Sneakers,Zara,33.49,2024-08-28,2024-09-21,Standard,4,4.2
10314,u4553,France,Jeans,Levi’s,25.54,2025-06-11,2025-06-20,Standard,4,5.0
10315,u9536,Spain,Jackets,Gucci,19.67,2024-02-17,2024-02-27,Pickup,5,4.6
10316,u2191,France,Jackets,Zara,14.56,2024-05-22,2024-06-11,Standard,9,4.1
10317,u8533,France,Bags,Levi’s,3.0,2025-05-22,,Drop-off,6,4.1
10318,u1178,Spain,Tops,Balenciaga,28.57,2024-07-27,2024-08-21,Standard,5,4.7
10319,u9516,Lithuania,Bags,Adidas,30.16,2024-11-13,,Standard,7,4.4
10320,u2167,Poland,Sneakers,Nike,44.85,2024-09-29,2024-10-12,Drop-off,8,4.3
10321,u8037,Germany,Dresses,Adidas,17.52,2024-07-02,2024-07-29,Drop-off,7,4.5
10322,u1378,Lithuania,Bags,Levi’s,31.1,2025-04-08,,Drop-off,5,4.4
10323,u1382,France,Sneakers,Levi’s,27.74,2024-09-26,2024-10-25,Standard,6,4.8
10324,u7414,Germany,Dresses,Balenciaga,16.26,2024-12-26,2025-01-03,Standard,1,4.2
10325,u7924,France,Jeans,Gucci,32.83,2024-12-14,2025-01-05,Drop-off,6,3.8
10326,u5435,Spain,Jackets,Levi’s,36.47,2024-09-29,2024-10-22,Pickup,6,4.9
10327,u7852,Germany,Tops,Nike,37.18,2025-03-14,,Drop-off,4,4.8
10328,u4153,Lithuania,Sneakers,Adidas,51.83,2024-04-14,2024-05-12,Pickup,3,4.8
10329,u3741,Spain,Tops,Levi’s,44.41,2024-03-19,,Pickup,2,4.7
10330,u3118,Germany,Jeans,Balenciaga,17.8,2024-07-11,,Standard,4,4.8
10331,u2867,Germany,Sneakers,Adidas,9.91,2024-10-12,2024-10-23,Pickup,4,4.6
10332,u4830,Germany,Tops,Gucci,16.19,2024-04-19,,Drop-off,2,4.3
10333,u8970,Germany,Jackets,Zara,32.72,2024-11-16,,Drop-off,4,5.0
10334,u1585,Lithuania,Tops,Zara,31.31,2024-06-10,2024-06-14,Pickup,4,5.0
10335,u2861,Poland,Tops,H&M,18.11,2024-02-27,2024-03-16,Pickup,2,4.6
10336,u4918,Netherlands,Sneakers,Nike,43.52,2024-08-06,,Standard,9,4.9
10337,u3728,Lithuania,Jeans,Balenciaga,11.26,2025-06-01,2025-06-08,Pickup,4,4.1
10338,u5078,Germany,Sneakers,H&M,54.13,2025-06-10,,Standard,5,4.8
10339,u4672,Netherlands,Bags,Balenciaga,46.69,2025-06-20,2025-07-01,Standard,2,4.6
10340,u5704,France,Jackets,Zara,29.89,2024-11-13,,Standard,4,4.4
10341,u1924,Germany,Jackets,Zara,22.95,2024-04-10,2024-04-27,Standard,2,4.3
10342,u8162,Netherlands,Sneakers,H&M,7.01,2025-06-14,2025-07-10,Standard,7,4.4
10343,u5272,Lithuania,Sneakers,Zara,24.1,2024-11-03,,Pickup,5,4.9
10344,u8433,Poland,Jeans,Levi’s,63.88,2024-05-27,2024-06-05,Pickup,5,4.2
10345,u6555,Netherlands,Jackets,Nike,28.69,2024-10-12,2024-11-07,Standard,4,4.7
10346,u6091,Germany,Jeans,Zara,9.26,2024-12-02,,Pickup,8,4.0
10347,u6253,Spain,Dresses,Gucci,6.52,2024-03-11,2024-03-30,Pickup,3,4.9
10348,u7666,Lithuania,Jeans,Levi’s,34.72,2024-09-27,2024-10-03,Standard,9,5.0
10349,u4309,Germany,Tops,Nike,20.88,2025-05-30,2025-06-01,Pickup,4,4.6
10350,u9521,Germany,Bags,Levi’s,46.74,2024-01-02,2024-01-13,Standard,9,5.0
10351,u9669,Netherlands,Tops,Zara,41.48,2024-03-26,2024-04-18,Pickup,1,4.7
10352,u9433,Poland,Sneakers,Nike,12.24,2024-03-10,2024-03-17,Standard,2,5.0
10353,u7495,Netherlands,Jeans,Adidas,40.77,2025-06-27,,Standard,1,4.3
10354,u9371,Poland,Jackets,Balenciaga,28.81,2024-07-31,2024-08-15,Standard,8,4.3
10355,u9534,Netherlands,Tops,Adidas,32.79,2024-06-09,2024-06-17,Standard,6,4.9
10356,u5887,Germany,Jackets,Zara,43.1,2024-01-05,2024-01-27,Standard,3,4.5
10357,u4326,Netherlands,Jeans,Adidas,33.38,2025-04-29,2025-05-01,Drop-off,8,5.0
10358,u3892,France,Jackets,Gucci,15.12,2024-02-09,2024-02-12,Drop-off,4,4.2
10359,u5516,Spain,Jackets,Levi’s,24.17,2024-05-23,2024-05-27,Drop-off,1,4.4
10360,u9075,Germany,Jackets,Zara,31.2,2024-10-10,,Standard,5,4.2
10361,u9613,Netherlands,Jackets,Zara,38.41,2024-04-10,,Pickup,2,4.0
10362,u9412,Lithuania,Bags,Adidas,14.91,2025-02-23,2025-03-04,Standard,7,3.8
10363,u9625,Netherlands,Jeans,H&M,18.62,2025-05-27,2025-06-22,Standard,4,4.1
10364,u6565,Poland,Bags,H&M,18.97,2024-07-17,2024-08-03,Drop-off,8,5.0
10365,u6580,Lithuania,Dresses,Gucci,35.83,2024-08-01,2024-08-19,Standard,3,4.5
10366,u7851,Netherlands,Jeans,Balenciaga,21.83,2024-05-24,2024-06-06,Drop-off,3,4.9
10367,u9210,Spain,Dresses,Balenciaga,47.12,2024-02-24,,Pickup,3,4.3
10368,u9154,Netherlands,Sneakers,Levi’s,34.18,2024-03-18,2024-04-08,Standard,2,4.3
10369,u3526,Netherlands,Jackets,Gucci,3.0,2024-11-01,2024-11-15,Standard,9,4.4
10370,u4443,Netherlands,Bags,Gucci,25.32,2025-06-13,2025-07-08,Standard,8,4.7
10371,u7099,Netherlands,Dresses,Levi’s,28.77,2025-01-02,,Drop-off,10,4.9
10372,u9449,Poland,Dresses,Adidas,34.87,2024-03-21,,Standard,2,3.8
10373,u3775,Spain,Tops,H&M,58.03,2024-05-25,2024-06-13,Pickup,4,4.7
10374,u1919,Netherlands,Jackets,Adidas,3.0,2024-03-16,2024-04-06,Standard,3,4.9
10375,u3939,Poland,Jeans,Gucci,33.38,2024-03-22,,Pickup,5,4.3
10376,u7856,Poland,Sneakers,Adidas,42.04,2024-06-06,,Standard,3,5.0
10377,u5911,Netherlands,Jackets,Gucci,36.19,2024-12-16,2024-12-21,Pickup,1,4.3
10378,u9038,Germany,Jeans,Nike,63.16,2024-01-17,2024-01-26,Drop-off,3,4.6
10379,u4557,Spain,Jeans,Adidas,37.63,2024-03-18,,Standard,4,4.3
10380,u3379,Spain,Tops,Balenciaga,38.09,2024-05-17,2024-06-03,Pickup,2,4.4
10381,u4557,Netherlands,Sneakers,Adidas,20.55,2024-06-16,2024-06-19,Drop-off,4,4.8
10382,u6904,Netherlands,Tops,Adidas,19.51,2024-12-13,2025-01-08,Pickup,7,4.8
10383,u9684,Netherlands,Jackets,Nike,37.1,2024-12-01,2024-12-04,Drop-off,5,4.2
10384,u8746,Lithuania,Jackets,Balenciaga,36.09,2025-03-22,2025-04-16,Pickup,6,4.4
10385,u2189,Germany,Bags,H&M,34.61,2024-02-18,2024-03-11,Pickup,3,4.2
10386,u8645,Lithuania,Jeans,Balenciaga,36.05,2024-03-22,2024-04-07,Pickup,7,4.2
10387,u3707,Spain,Sneakers,Gucci,20.89,2024-07-05,2024-07-28,Pickup,8,4.3
10388,u7207,Spain,Dresses,Adidas,41.45,2024-04-11,,Drop-off,5,4.7
10389,u3944,France,Sneakers,Gucci,9.55,2024-07-28,2024-08-26,Pickup,4,4.7
10390,u1501,Spain,Tops,Balenciaga,28.98,2025-01-23,2025-02-21,Standard,4,4.6
10391,u1122,France,Jackets,Adidas,3.28,2024-05-28,,Drop-off,7,3.6
10392,u9391,Lithuania,Bags,Balenciaga,66.96,2025-05-12,2025-05-28,Standard,4,4.6
10393,u9740,Poland,Tops,Levi’s,49.01,2024-08-12,2024-09-06,Drop-off,10,4.6
10394,u3881,France,Tops,Levi’s,19.61,2025-03-01,2025-03-23,Standard,7,4.6
10395,u5631,Netherlands,Tops,Zara,32.99,2025-04-22,2025-04-25,Pickup,3,4.5
10396,u3892,France,Jeans,Adidas,39.97,2024-08-30,2024-09-15,Drop-off,7,4.2
10397,u9488,Germany,Jeans,Balenciaga,27.62,2024-01-07,,Standard,5,5.0
10398,u9867,Netherlands,Jackets,Zara,18.39,2024-11-05,2024-11-28,Standard,4,4.5
10399,u2132,Netherlands,Jackets,Levi’s,17.18,2024-06-29,2024-07-15,Standard,3,4.5
10400,u2582,Spain,Bags,Nike,44.59,2024-08-30,,Pickup,2,4.5
10401,u8226,France,Sneakers,Nike,13.64,2025-05-28,2025-06-16,Drop-off,9,4.8
10402,u9553,France,Tops,Zara,45.94,2024-01-29,2024-02-12,Standard,2,4.5
10403,u4932,Netherlands,Jeans,Nike,34.17,2024-03-15,2024-04-03,Pickup,2,4.4
10404,u7713,France,Tops,Gucci,27.71,2024-04-01,2024-04-09,Pickup,5,4.2
10405,u1541,Germany,Dresses,Levi’s,23.27,2025-01-20,,Pickup,4,5.0
10406,u2468,Poland,Tops,H&M,33.14,2024-05-09,2024-05-22,Pickup,4,4.1
10407,u8329,Spain,Bags,Balenciaga,33.37,2025-01-31,2025-02-25,Pickup,8,4.1
10408,u3147,Netherlands,Bags,H&M,24.82,2025-05-05,2025-06-02,Pickup,7,4.7
10409,u7870,Lithuania,Jeans,Adidas,47.19,2025-02-16,2025-02-25,Standard,6,3.4
10410,u7875,Spain,Jackets,Zara,6.83,2024-09-25,2024-10-06,Drop-off,2,4.3
10411,u4215,Spain,Tops,Nike,14.03,2025-01-03,,Pickup,6,4.4
10412,u7213,Poland,Bags,Gucci,30.68,2024-04-08,2024-04-27,Drop-off,4,4.7
10413,u4766,Lithuania,Tops,Balenciaga,47.52,2024-08-13,2024-08-15,Drop-off,5,4.5
10414,u3370,Germany,Tops,H&M,27.32,2024-05-08,2024-06-06,Pickup,2,3.8
10415,u4170,Poland,Dresses,Adidas,14.44,2025-05-10,2025-06-07,Drop-off,1,4.8
10416,u6791,Lithuania,Jeans,Balenciaga,34.39,2025-05-20,,Standard,1,4.5
10417,u8669,Germany,Jeans,Zara,15.57,2025-02-08,,Drop-off,8,4.6
10418,u3349,Poland,Bags,Levi’s,31.22,2024-12-12,2025-01-05,Drop-off,2,4.5
10419,u7363,Netherlands,Sneakers,Balenciaga,43.04,2025-06-22,,Drop-off,8,4.1
10420,u1453,France,Tops,Adidas,14.31,2024-01-13,2024-01-29,Standard,4,4.7
10421,u5792,Poland,Sneakers,H&M,30.02,2025-04-16,2025-04-17,Pickup,4,4.7
10422,u6720,Poland,Bags,Balenciaga,16.07,2025-04-15,2025-04-28,Drop-off,4,4.5
10423,u4401,Germany,Tops,Nike,33.92,2024-02-29,2024-03-03,Pickup,8,4.9
10424,u6906,Spain,Jackets,Nike,48.13,2025-05-02,2025-05-03,Standard,9,4.5
10425,u9636,Spain,Bags,Balenciaga,39.97,2024-01-16,2024-01-28,Drop-off,5,4.1
10426,u2672,Netherlands,Jackets,Levi’s,29.02,2024-04-12,2024-04-13,Standard,4,3.9
10427,u4253,Poland,Jeans,Balenciaga,39.41,2024-09-29,2024-10-03,Pickup,7,4.4
10428,u3555,Lithuania,Dresses,Gucci,24.32,2024-02-22,2024-03-04,Drop-off,7,4.6
10429,u5636,Germany,Sneakers,Nike,44.67,2024-08-31,2024-09-18,Pickup,6,3.9
10430,u3486,Poland,Jeans,Gucci,65.07,2025-04-27,2025-05-09,Drop-off,1,4.4
10431,u9266,France,Jackets,Nike,19.84,2024-03-26,2024-04-15,Pickup,4,4.7
10432,u6538,Spain,Jackets,Nike,24.32,2025-05-26,2025-05-28,Pickup,4,3.8
10433,u9598,Spain,Tops,Balenciaga,26.25,2024-06-06,,Pickup,3,4.1
10434,u4959,Poland,Jeans,Balenciaga,30.8,2024-04-25,,Drop-off,3,4.9
10435,u4308,Spain,Dresses,Adidas,32.27,2024-03-03,2024-03-28,Standard,4,3.8
10436,u5581,Netherlands,Jeans,Nike,30.73,2024-07-15,2024-07-30,Pickup,5,3.6
10437,u7598,Poland,Jeans,Nike,30.03,2024-04-24,2024-05-10,Standard,4,5.0
10438,u6193,Netherlands,Sneakers,Adidas,53.02,2025-01-28,2025-02-19,Drop-off,3,4.9
10439,u4845,Lithuania,Sneakers,H&M,9.11,2025-01-01,2025-01-02,Pickup,5,5.0
10440,u8271,Spain,Sneakers,Adidas,27.58,2025-05-24,2025-05-29,Standard,6,4.3
10441,u2777,France,Sneakers,H&M,48.18,2024-10-28,2024-11-13,Drop-off,6,4.9
10442,u2918,France,Tops,Balenciaga,56.44,2024-01-09,2024-01-26,Standard,5,4.5
10443,u7382,Poland,Jeans,Zara,28.28,2024-01-12,,Standard,4,4.7
10444,u1823,France,Bags,H&M,34.34,2024-06-28,2024-07-09,Drop-off,4,4.8
10445,u6212,Lithuania,Dresses,Balenciaga,31.15,2024-08-27,2024-09-05,Standard,7,4.3
10446,u4994,France,Dresses,Nike,11.46,2024-09-26,2024-10-09,Drop-off,6,5.0
10447,u9290,Poland,Sneakers,Gucci,16.89,2025-01-16,2025-02-05,Drop-off,7,4.9
10448,u6695,Lithuania,Bags,Levi’s,37.63,2024-07-26,,Pickup,4,4.5
10449,u5598,France,Tops,Balenciaga,3.0,2024-04-12,,Pickup,4,4.0
10450,u2341,Spain,Jeans,Zara,39.14,2024-03-26,2024-04-05,Standard,5,3.9
10451,u1975,Poland,Bags,Gucci,31.3,2024-06-10,,Standard,5,4.3
10452,u7967,Poland,Tops,Levi’s,22.5,2025-02-21,,Pickup,4,4.5
10453,u5538,Poland,Sneakers,Zara,40.59,2024-09-23,2024-10-20,Standard,5,5.0
10454,u5418,Germany,Jackets,Adidas,35.98,2024-07-18,2024-08-07,Drop-off,5,4.5
10455,u1292,Netherlands,Tops,Balenciaga,40.34,2024-04-03,2024-04-10,Pickup,3,4.2
10456,u4291,France,Jackets,Balenciaga,39.23,2024-12-09,,Pickup,7,4.4
10457,u1028,Germany,Jackets,Balenciaga,45.51,2024-10-23,,Pickup,1,4.3
10458,u1614,Lithuania,Bags,Adidas,28.47,2024-11-19,2024-12-06,Standard,4,4.9
10459,u4845,Germany,Jeans,H&M,17.76,2024-12-05,2024-12-08,Pickup,2,4.9
10460,u1604,Netherlands,Jackets,Nike,18.51,2024-06-01,2024-06-23,Standard,4,4.0
10461,u1665,Netherlands,Tops,Gucci,36.64,2024-02-15,2024-03-02,Standard,7,4.1
10462,u8258,Spain,Tops,Levi’s,38.34,2025-01-18,2025-01-21,Drop-off,4,4.3
10463,u3986,France,Tops,Levi’s,4.36,2024-07-21,2024-07-23,Pickup,5,5.0
10464,u9940,Spain,Bags,Zara,34.36,2024-05-04,2024-05-12,Drop-off,7,4.3
10465,u4241,Germany,Sneakers,H&M,35.98,2024-05-25,,Standard,6,4.2
10466,u2079,Lithuania,Jackets,H&M,17.45,2024-02-26,,Drop-off,5,4.7
10467,u3886,Poland,Bags,Nike,36.53,2025-01-10,2025-01-12,Standard,6,5.0
10468,u1864,Poland,Dresses,Levi’s,59.09,2025-03-13,2025-03-29,Pickup,5,5.0
10469,u2308,Lithuania,Sneakers,H&M,38.57,2025-03-06,2025-03-16,Pickup,7,4.7
10470,u1109,France,Tops,Zara,16.53,2024-06-16,2024-06-25,Standard,3,4.2
10471,u9837,Lithuania,Bags,Balenciaga,18.62,2025-01-05,2025-01-24,Pickup,4,4.1
10472,u1238,Netherlands,Dresses,Nike,29.55,2025-05-18,2025-05-22,Standard,1,4.4
10473,u9023,Germany,Tops,Nike,32.63,2025-01-28,,Standard,7,4.1
10474,u5331,France,Sneakers,Zara,19.14,2024-08-12,2024-08-18,Standard,7,4.5
10475,u5541,Poland,Dresses,Adidas,45.0,2025-06-24,2025-07-04,Pickup,4,4.1
10476,u7035,Germany,Tops,Nike,36.12,2024-12-19,2024-12-29,Pickup,3,4.6
10477,u1539,Spain,Sneakers,Zara,19.65,2024-04-08,2024-04-25,Drop-off,5,4.5
10478,u4091,France,Jeans,Levi’s,30.8,2025-01-21,2025-02-13,Pickup,5,4.2
10479,u1583,Germany,Jackets,Balenciaga,42.63,2024-11-20,2024-12-05,Pickup,5,4.5
10480,u6273,Poland,Tops,Gucci,24.67,2024-03-08,2024-03-14,Pickup,5,4.0
10481,u7620,Lithuania,Bags,Zara,33.59,2024-12-10,,Pickup,4,4.8
10482,u9859,Spain,Sneakers,Zara,33.12,2025-04-26,,Standard,4,4.2
10483,u3024,Germany,Dresses,Adidas,29.08,2024-11-26,2024-11-29,Standard,5,5.0
10484,u9444,Lithuania,Dresses,Balenciaga,41.51,2025-04-09,2025-04-23,Drop-off,3,4.8
10485,u3338,Spain,Bags,Adidas,41.7,2024-02-16,,Drop-off,3,5.0
10486,u4144,Netherlands,Dresses,Zara,44.64,2024-04-15,2024-05-13,Pickup,6,5.0
10487,u8737,France,Tops,Gucci,25.1,2024-12-17,2025-01-10,Pickup,6,4.5
10488,u6387,Netherlands,Bags,Adidas,47.76,2024-11-02,2024-11-29,Drop-off,7,4.9
10489,u1941,France,Bags,H&M,53.72,2024-03-28,2024-03-30,Pickup,7,4.3
10490,u6295,Spain,Dresses,Levi’s,18.2,2024-04-11,2024-04-15,Pickup,6,4.2
10491,u5228,Lithuania,Tops,Levi’s,45.0,2024-03-16,2024-03-21,Drop-off,1,4.3
10492,u3689,Lithuania,Jackets,Zara,26.46,2025-02-05,,Standard,5,4.6
10493,u6874,France,Jeans,H&M,55.34,2024-12-29,,Pickup,7,5.0
10494,u2725,France,Sneakers,H&M,39.59,2024-07-27,2024-08-04,Standard,6,4.7
10495,u1256,Germany,Jeans,Zara,30.47,2024-06-20,2024-07-19,Drop-off,3,4.8
10496,u3402,France,Dresses,Balenciaga,19.98,2024-12-27,,Drop-off,8,4.6
10497,u1010,Lithuania,Bags,Balenciaga,54.44,2024-01-17,2024-01-27,Drop-off,8,4.5
10498,u4406,Germany,Tops,Nike,37.41,2024-06-06,2024-06-09,Pickup,5,4.5
10499,u9283,Spain,Jackets,H&M,36.14,2024-08-05,2024-08-21,Pickup,6,5.0
10500,u7229,Germany,Sneakers,Zara,42.92,2024-12-16,2025-01-10,Drop-off,4,4.8
10501,u6202,France,Dresses,Balenciaga,42.44,2024-04-16,2024-04-22,Standard,6,4.3
10502,u4770,Poland,Bags,H&M,37.3,2024-10-25,,Drop-off,6,4.4
10503,u6392,Netherlands,Dresses,Levi’s,40.41,2024-11-25,2024-11-28,Drop-off,2,4.8
10504,u9903,Lithuania,Sneakers,Zara,41.95,2024-08-27,,Drop-off,4,4.8
10505,u6769,Poland,Bags,Zara,21.54,2024-10-13,2024-10-20,Pickup,3,3.9
10506,u5890,Lithuania,Jackets,Zara,36.63,2024-01-13,2024-01-26,Pickup,6,4.5
10507,u4081,France,Sneakers,Balenciaga,15.32,2025-03-17,,Pickup,5,4.4
10508,u9282,Germany,Tops,H&M,36.76,2024-03-14,2024-03-31,Drop-off,8,4.4
10509,u8002,Germany,Dresses,Gucci,44.09,2025-03-17,,Pickup,1,4.4
10510,u1713,Germany,Tops,Gucci,52.63,2024-08-26,2024-09-20,Pickup,8,4.3
10511,u2751,Poland,Tops,Zara,11.33,2024-02-18,2024-02-29,Standard,6,4.5
10512,u5529,Lithuania,Sneakers,Zara,3.0,2024-10-19,,Drop-off,2,4.3
10513,u9983,Spain,Bags,Gucci,24.66,2024-07-22,2024-08-16,Standard,5,4.2
10514,u6279,France,Sneakers,Levi’s,49.34,2025-01-17,2025-01-28,Pickup,6,4.5
10515,u2359,Spain,Jeans,Zara,35.68,2025-03-24,2025-04-04,Standard,5,4.8
10516,u2025,Germany,Dresses,Adidas,4.35,2024-12-02,2024-12-05,Pickup,4,4.2
10517,u6969,Spain,Jeans,Nike,7.94,2025-04-06,,Standard,3,4.8
10518,u3666,Lithuania,Tops,Adidas,43.96,2024-01-23,2024-01-28,Drop-off,5,3.9
10519,u1556,Netherlands,Tops,Levi’s,46.29,2024-06-19,2024-07-18,Standard,4,4.0
10520,u2074,Spain,Dresses,Balenciaga,25.49,2024-07-02,2024-07-03,Drop-off,6,4.2
10521,u5284,Spain,Jeans,Nike,9.6,2025-01-21,,Standard,4,5.0
10522,u8394,Poland,Sneakers,Zara,25.87,2025-03-26,2025-04-24,Pickup,5,4.3
10523,u5428,Poland,Tops,H&M,47.86,2025-02-20,2025-02-25,Pickup,1,5.0
10524,u1864,Spain,Dresses,Nike,32.07,2025-01-21,2025-02-10,Pickup,7,4.0
10525,u3750,Poland,Jackets,Levi’s,21.98,2024-11-07,2024-11-08,Standard,8,4.2
10526,u7655,Germany,Tops,Zara,21.62,2025-05-17,,Pickup,5,4.2
10527,u8282,Germany,Tops,Nike,55.1,2025-01-21,2025-02-08,Standard,3,4.7
10528,u6013,Lithuania,Tops,Levi’s,20.98,2025-06-04,2025-06-05,Pickup,8,5.0
10529,u6969,Germany,Dresses,Zara,17.81,2025-02-14,2025-03-08,Pickup,3,5.0
10530,u2054,Spain,Dresses,Adidas,40.29,2025-06-28,2025-07-02,Drop-off,9,3.6
10531,u9399,Germany,Jackets,Adidas,13.71,2025-05-31,2025-06-18,Standard,3,5.0
10532,u8192,Germany,Jackets,Balenciaga,15.03,2024-04-04,,Pickup,10,4.7
10533,u7684,Netherlands,Tops,Levi’s,29.12,2024-09-24,2024-09-27,Standard,10,4.7
10534,u4094,Poland,Jeans,Levi’s,32.44,2024-05-17,2024-06-02,Standard,4,4.1
10535,u4683,France,Tops,H&M,19.28,2024-05-02,2024-05-15,Drop-off,4,4.6
10536,u1253,Spain,Jackets,Zara,47.0,2024-07-26,2024-08-05,Standard,9,4.0
10537,u6607,Lithuania,Sneakers,Balenciaga,51.97,2024-07-13,2024-07-20,Pickup,4,5.0
10538,u8032,Lithuania,Sneakers,H&M,14.81,2024-12-30,2025-01-03,Standard,5,4.6
10539,u7131,Lithuania,Bags,H&M,24.69,2024-01-09,2024-01-23,Drop-off,4,4.5
10540,u8385,Germany,Jackets,Levi’s,30.51,2024-01-19,2024-02-10,Standard,5,4.6
10541,u6955,Lithuania,Tops,Nike,42.55,2025-04-13,2025-05-02,Pickup,5,4.4
10542,u2473,France,Dresses,H&M,27.68,2024-06-12,2024-07-10,Pickup,6,4.1
10543,u2292,Lithuania,Dresses,Levi’s,47.58,2024-10-14,,Drop-off,4,5.0
10544,u9751,Spain,Jeans,Adidas,30.43,2024-05-20,,Pickup,2,4.5
10545,u2709,Lithuania,Bags,Gucci,60.41,2025-01-15,2025-01-19,Pickup,2,4.5
10546,u9261,Poland,Tops,H&M,21.1,2024-01-24,2024-02-03,Standard,6,4.2
10547,u5080,Lithuania,Dresses,Nike,7.76,2024-02-28,2024-02-29,Drop-off,9,4.3
10548,u9216,Netherlands,Jeans,Balenciaga,35.06,2024-06-23,2024-06-28,Pickup,5,4.4
10549,u5023,Spain,Sneakers,Gucci,14.41,2024-06-17,2024-06-26,Drop-off,5,4.5
10550,u1889,Germany,Jackets,H&M,4.67,2024-12-29,2025-01-16,Drop-off,7,4.0
10551,u3415,Netherlands,Bags,H&M,9.59,2024-01-26,2024-02-12,Drop-off,4,3.8
10552,u5975,Poland,Tops,Zara,24.72,2024-06-21,2024-07-19,Drop-off,6,4.4
10553,u9524,Netherlands,Tops,Adidas,13.26,2025-05-17,2025-06-01,Drop-off,9,4.1
10554,u7539,Poland,Dresses,Balenciaga,20.93,2024-05-21,2024-06-13,Standard,3,4.7
10555,u1444,Poland,Jeans,Gucci,14.95,2024-06-06,,Pickup,5,4.4
10556,u9834,Poland,Jeans,Balenciaga,25.82,2024-07-08,,Standard,4,4.6
10557,u5765,Spain,Jeans,Adidas,14.41,2024-05-01,2024-05-30,Standard,7,4.7
10558,u3515,Germany,Jackets,Balenciaga,22.53,2024-09-20,,Standard,9,4.8
10559,u2897,Lithuania,Jackets,Zara,31.89,2025-03-15,2025-04-04,Standard,2,4.8
10560,u5867,France,Jackets,H&M,40.36,2025-05-17,2025-05-23,Drop-off,4,4.1
10561,u7172,France,Dresses,Adidas,47.94,2024-03-01,,Drop-off,4,4.4
10562,u1958,Spain,Bags,Adidas,40.36,2025-06-05,2025-06-12,Standard,6,4.3
10563,u6824,Netherlands,Sneakers,Gucci,27.85,2024-02-01,,Drop-off,5,4.4
10564,u4395,Netherlands,Dresses,Gucci,39.47,2024-04-14,2024-04-21,Standard,3,4.4
10565,u6024,Germany,Jeans,Levi’s,11.69,2024-02-11,2024-03-05,Drop-off,2,4.1
10566,u6938,France,Bags,Nike,18.85,2024-03-17,2024-04-15,Pickup,5,4.2
10567,u4818,Germany,Jeans,H&M,22.27,2025-03-30,,Standard,8,4.4
10568,u5262,France,Dresses,Adidas,31.75,2024-09-30,,Standard,3,4.0
10569,u9620,Lithuania,Jeans,Zara,24.51,2025-01-27,2025-02-02,Standard,5,4.7
10570,u2434,Germany,Jeans,Levi’s,44.49,2024-11-13,,Pickup,4,5.0
10571,u7065,Spain,Dresses,Adidas,38.59,2024-06-19,2024-07-16,Standard,5,4.2
10572,u1442,France,Dresses,H&M,29.05,2024-01-08,2024-01-19,Standard,3,5.0
